samplingLocation,GEOID,n,positive,fitted.values.mean,fitted.values.sd,fitted.values.0.025quant,fitted.values.0.5quant,fitted.values.0.975quant,fitted.values.mode
hospital,53033007300,48,48,46.28694437,6.298735753,35.16883126,45.86421507,59.81714588,45.03069338
hospital,53033007700,66,66,63.78134011,7.603297355,50.17681466,63.33289569,79.94418936,62.4456446
hospital,53033008100,90,90,86.46769413,8.99543225,70.17629888,86.00351853,105.4069671,85.08307784
hospital,53033008600,61,61,62.85334822,7.53797451,49.37349432,62.40612567,78.88457071,61.52137897
hospital,53033009300,49,49,48.60559682,6.445178648,37.19692541,48.18380559,62.42088763,47.35154751
hospital,53033009702,24,24,23.47587693,4.468554302,15.93260914,23.06178622,33.38479336,22.255692
hospital,53033010001,40,40,40.09069687,5.828440617,29.88015418,39.67359997,52.68154386,38.85265968
hospital,53033010100,54,54,50.34374582,6.71099454,38.47128985,49.90229507,64.73501648,49.03137081
hospital,53033010900,31,31,29.2700802,4.886705199,20.85932823,28.87046977,39.96235494,28.08789466
hospital,53033011101,42,42,39.97315271,5.858329856,29.72007192,39.55063457,52.63752594,38.71920521
hospital,53033011200,23,23,21.35514074,4.089515937,14.4583607,20.97399965,30.42940529,20.23229755
hospital,53033011900,42,42,35.07578982,5.442593393,25.61710158,34.66098763,46.90212497,33.84626246
hospital,53033020700,3,3,4.893810066,1.516016965,2.582475558,4.674629611,8.463265364,4.265360856
hospital,53033020900,4,4,7.061958357,1.970170422,3.977200413,6.802186859,11.63568031,6.31107575
hospital,53033021300,1,1,7.628669816,2.064856587,4.372459648,7.363678689,12.40320482,6.861113045
hospital,53033021903,4,4,4.699369003,1.381833883,2.563719567,4.508485784,7.929882879,4.14980658
hospital,53033021905,6,6,5.873021859,1.730751567,3.199612605,5.633476198,9.92045453,5.183472811
hospital,53033022006,8,8,7.869065956,2.189937222,4.438184645,7.580951197,12.95131911,7.036100069
hospital,53033022500,4,4,4.828755084,1.382030831,2.678297668,4.642344499,8.048034423,4.290969754
hospital,53033022703,4,4,4.391197453,1.387437279,2.287199187,4.18715058,7.66680567,3.807193217
hospital,53033022803,5,5,5.477482997,1.55393586,3.054293209,5.269518382,9.092942277,4.877113913
hospital,53033023404,4,4,4.406958037,1.383355829,2.305402871,4.204655384,7.669989385,3.827600952
hospital,53033023601,5,5,5.037092618,1.496350565,2.730484298,4.828526216,8.540162479,4.437083421
hospital,53033023700,6,6,5.5435879,1.490041882,3.190035827,5.353560339,8.98585565,4.992930198
hospital,53033024500,4,4,6.759048423,1.96569799,3.712558909,6.490134938,11.34773493,5.984186618
hospital,53033024602,7,7,9.784114567,2.415097438,5.897077803,9.498992338,15.30320162,8.953552792
hospital,53033024800,5,5,4.803900748,1.408334655,2.625634695,4.609870438,8.095036291,4.245150644
hospital,53033025003,4,4,4.564772238,1.380421651,2.446678052,4.369338804,7.804275042,4.003300579
hospital,53033025302,8,8,8.545209254,2.159281236,5.087218794,8.284786489,13.49421984,7.787690424
hospital,53033025701,4,4,5.095281765,1.464830673,2.818500662,4.89692146,8.509467643,4.523215537
hospital,53033026001,32,32,26.86156719,4.832627621,18.63255904,26.43710498,37.51477225,25.60835762
hospital,53033026100,1,1,5.799330776,1.750543083,3.112038257,5.551894754,9.906388011,5.088359442
hospital,53033026200,7,7,6.285703666,1.659971427,3.653148557,6.077339295,10.11179023,5.68125572
hospital,53033026300,2,2,7.345527122,1.922079383,4.290963191,7.106258687,11.7705037,6.651036063
hospital,53033026700,4,4,6.392362132,1.790230046,3.591934005,6.15550692,10.55046756,5.707919715
hospital,53033026801,3,3,5.879671059,1.776073001,3.153700403,5.628468348,10.04703438,5.157915928
hospital,53033026802,6,6,6.121323868,1.840216181,3.293366717,5.862138767,10.43637332,5.37636394
hospital,53033027400,3,3,4.305848797,1.323621665,2.283671966,4.115762892,7.419013378,3.760437471
hospital,53033027500,6,6,5.423960154,1.635866528,2.912160759,5.192902563,9.261530297,4.760007912
hospital,53033027701,1,1,6.664745615,1.884510345,3.72368682,6.413279898,11.04740616,5.938611807
hospital,53033027702,3,3,8.241786724,2.225213545,4.730651633,7.956859208,13.3854284,7.416356425
hospital,53033028600,4,4,4.156287357,1.341160282,2.134307072,3.955441201,7.331889223,3.582546479
hospital,53033028802,5,5,4.613706322,1.444104083,2.41815127,4.403043367,8.018682527,4.010248875
hospital,53033028902,4,4,4.328858664,1.273190871,2.361238521,4.152946133,7.305477975,3.822406774
hospital,53033029205,4,4,4.381460109,1.575241223,2.081580138,4.123061356,8.168425147,3.651256451
hospital,53033029306,2,2,3.64942244,1.194631866,1.855643461,3.46830866,6.483731438,3.132725293
hospital,53033029407,6,6,5.291429385,1.663796022,2.764998539,5.047760265,9.216869631,4.593713772
hospital,53033029700,3,3,4.05094189,1.190110699,2.211190013,3.886671031,6.832904013,3.577966059
hospital,53033030003,8,8,5.80214353,1.604981641,3.284052534,5.592123728,9.523903764,5.19467866
hospital,53033030201,3,3,3.957718787,1.251481275,2.060311256,3.773538955,6.912675762,3.430614817
hospital,53033030311,6,6,4.910940623,1.54629064,2.563823203,4.684210439,8.559841788,4.261809246
hospital,53033030313,7,7,5.144486942,1.53501147,2.780969806,4.929702288,8.740213981,4.526794987
hospital,53033030403,4,4,4.114853901,1.52913392,1.90573926,3.85711018,7.808280086,3.389085823
hospital,53033030600,7,7,5.340008999,1.534507889,2.95466722,5.132294649,8.916385006,4.740945849
hospital,53033031302,1,1,3.005021965,1.239716203,1.277007139,2.777884016,6.044207449,2.37393543
hospital,53033031603,4,4,4.675122328,1.376249986,2.548710567,4.484822403,7.893069813,4.127285846
hospital,53033031906,6,6,5.559195691,1.604064088,3.068272981,5.341276363,9.299736002,4.930896184
hospital,53033031908,4,4,4.955517773,1.570607393,2.57577874,4.723913257,8.665164255,4.292828266
hospital,53033032006,6,6,5.151513657,1.463667907,2.869929898,4.955367064,8.557635626,4.585326627
hospital,53033032010,4,4,4.638953566,1.493841486,2.385491791,4.415635727,8.175067005,4.000900439
hospital,53033032102,4,4,4.418981731,1.309198777,2.399470753,4.236932259,7.482797834,3.895150397
hospital,53033032214,6,6,5.019748343,1.503060167,2.707528026,4.80878643,8.542308107,4.413211026
hospital,53033032309,3,3,3.996410872,1.253034502,2.092237107,3.81334956,6.951572007,3.472102095
hospital,53033032317,2,2,3.793445595,1.340389465,1.82586906,3.576711023,7.007909118,3.179838183
hospital,53033032322,5,5,5.032299432,1.67333518,2.53100786,4.775202569,9.011050827,4.299875301
hospital,53033032329,4,4,4.530383319,1.631300852,2.149810684,4.262446806,8.452977925,3.773352579
hospital,53033032500,4,4,4.280732593,1.323154161,2.262236363,4.089804026,7.395143656,3.733178158
hospital,53033032602,2,2,3.494894253,1.164091726,1.755671457,3.315781433,6.263455749,2.984711638
hospital,53033030802,4,4,4.379204758,1.591728016,2.063254545,4.115737133,8.21174153,3.6355488
hospital,53033032213,2,2,3.605789349,1.237654517,1.772944347,3.410463172,6.56174827,3.051063639
hospital,53033022102,11,11,9.076258376,2.275808367,5.425590282,8.803706462,14.28726761,8.283080699
hospital,53033022202,10,10,9.10862012,2.313530317,5.407735556,8.828284816,14.41461709,8.293438111
hospital,53033022300,8,8,12.71730558,2.809351819,8.095059445,12.4178994,19.05170066,11.84027706
hospital,53033022605,2,2,3.806944758,1.160613533,2.029909361,3.641465071,6.533625036,3.331819175
hospital,53033000300,20,20,19.21025098,3.838917413,12.78106505,18.83777148,27.76797089,18.11464884
hospital,53033000401,18,18,17.42695367,3.61566738,11.41034143,17.0635434,25.52077729,16.35950268
hospital,53033000500,15,15,15.66615939,3.510982544,9.905148847,15.28693683,23.59599348,14.55610728
hospital,53033001000,92,92,90.4468759,9.247946348,73.67444607,89.97772957,109.8955364,89.04716557
hospital,53033001200,92,92,90.47023531,9.21274175,73.75615435,90.00474481,109.8396925,89.08137002
hospital,53033001500,22,22,23.95562692,4.692486497,16.0708818,23.50883182,34.39327412,22.64046531
hospital,53033001701,17,17,19.79617585,3.901459647,13.24715797,19.42255199,28.48008672,18.69664474
hospital,53033001900,121,121,116.3490372,10.55513326,97.03097653,115.8731572,138.3818506,114.9274068
hospital,53033002200,34,34,35.6096293,5.440209481,26.13654458,35.20118242,47.41397397,34.3984394
hospital,53033002500,24,24,25.11551447,4.507005541,17.43806168,24.720612,35.04831457,23.94950033
hospital,53033003200,82,82,79.3593131,8.632633774,63.78381775,78.89388327,97.58986901,77.97163737
hospital,53033003500,48,48,48.1078022,6.502125443,36.62209945,47.67430178,62.06702047,46.81938376
hospital,53033004100,29,29,27.48787146,4.706182513,19.41623685,27.09362498,37.8106338,26.32233786
hospital,53033006200,27,27,28.23485558,4.781398465,20.02157248,27.83848872,38.7112712,27.06271081
hospital,53033006400,21,21,24.40589937,4.551669081,16.6976497,23.99219777,34.47731547,23.18594268
hospital,53033006600,52,52,49.7244606,6.588616616,38.06095459,49.29359608,63.84635232,48.44341776
hospital,53033007200,57,57,55.2875547,6.994884271,42.84493008,54.85028041,70.22495522,53.98637146
hospital,53033007401,16,16,20.51595087,4.041878434,13.7308278,20.12900948,29.51205879,19.37721292
hospital,53033007500,47,47,47.43944089,6.452946846,36.0486148,47.00653298,61.30043241,46.15293207
hospital,53033008001,113,113,107.8592714,10.18721804,89.26918702,107.3813437,129.1757288,106.4321223
hospital,53033008002,83,83,82.36289209,8.898440403,66.29836333,81.88633657,101.1459418,80.94193848
hospital,53033008400,43,43,43.09342625,6.154407001,32.28929905,42.66054001,56.36785672,41.8081114
hospital,53033008500,34,34,37.64594356,5.658070238,27.77352918,37.22779572,49.90487331,36.40552532
hospital,53033009200,80,80,79.36932697,8.67428912,63.72503959,78.89949285,97.69380426,77.96859211
hospital,53033009500,45,45,44.06060363,6.277257195,33.03770376,43.62011628,57.59716867,42.75266253
hospital,53033009701,17,17,18.38184198,3.866674361,11.96309538,17.98815464,27.05107252,17.22604196
hospital,53033009900,33,33,31.27776307,5.085631918,22.49317104,30.87231146,42.37699654,30.07745005
hospital,53033010402,28,28,29.07557989,4.965259518,20.55651231,28.6606502,39.96384994,27.84881538
hospital,53033010600,26,26,25.32204047,4.590988048,17.51354774,24.91582363,35.45061334,24.1229449
hospital,53033010800,19,19,20.44549559,3.929160712,13.82289068,20.07807416,29.16724535,19.36321149
hospital,53033011002,16,16,18.91975913,3.851815328,12.48922181,18.53943121,27.52393568,17.80183797
hospital,53033011102,42,42,38.27249652,5.760208872,28.2235764,37.84623018,50.75427677,37.00802629
hospital,53033011300,13,13,14.44423172,3.201144071,9.180540765,14.1020465,21.6647519,13.44205056
hospital,53033011500,16,16,17.71608652,3.646226979,11.64014797,17.35235872,25.8709397,16.64738715
hospital,53033011800,52,52,47.29866944,6.485370525,35.86071818,46.8601952,61.23858758,45.99580644
hospital,53033020100,8,8,7.314793739,2.420647451,3.691401876,6.944393598,13.06659027,6.259127629
hospital,53033020200,4,4,4.977200573,1.675206025,2.481939847,4.717156389,8.967174467,4.23719455
hospital,53033020401,5,5,5.16251876,1.639383157,2.679895842,4.920369022,9.035644014,4.469778489
hospital,53033020800,4,4,5.274102848,1.739026147,2.668299772,5.008820986,9.404182651,4.517782368
hospital,53033021000,2,2,6.67042,1.802419961,3.826940848,6.439460925,10.83720343,6.001368662
hospital,53033021400,5,5,5.790069265,1.675057473,3.190598687,5.56197842,9.697529773,5.132573889
hospital,53033021700,3,3,5.231216189,1.638074036,2.741041292,4.992170492,9.093767169,4.546480801
hospital,53033021904,5,5,5.099006291,1.60295394,2.664822535,4.864290494,8.88079013,4.426914451
hospital,53033021906,4,4,4.89936284,1.509115799,2.595037833,4.682256848,8.449793717,4.27653798
hospital,53033022101,7,7,7.511116025,1.978305784,4.371821209,7.263389783,12.0693686,6.792364772
hospital,53033022802,6,6,5.311657291,1.553605212,2.907299968,5.098046837,8.941148231,4.696414744
hospital,53033023000,11,11,8.000804113,2.077745513,4.693265589,7.743922911,12.77951073,7.254843435
hospital,53033023100,5,5,5.330581259,1.657189867,2.806423801,5.090252162,9.234329706,4.641716274
hospital,53033023401,3,3,4.145668476,1.370346129,2.09376886,3.936185021,7.401284969,3.548564406
hospital,53033023403,4,4,4.589551184,1.384246169,2.464118516,4.394029034,7.836858478,4.027712447
hospital,53033023604,4,4,4.759747421,1.47428966,2.511950108,4.546624472,8.230892269,4.148659252
hospital,53033023801,1,1,3.607812778,1.175937535,1.839943752,3.430187648,6.396095505,3.100869773
hospital,53033024100,2,2,4.423173599,1.588074698,2.103566315,4.162962788,8.240254139,3.687741858
hospital,53033024400,1,1,4.384692036,1.57741066,2.082106549,4.125800722,8.177216078,3.653146607
hospital,53033024601,5,5,7.96571093,2.136447968,4.589463173,7.693775397,12.89990665,7.177597505
hospital,53033024702,3,3,5.122945373,1.499985601,2.802186799,4.916516097,8.627667916,4.528433466
hospital,53033024903,5,5,5.192267372,1.578553828,2.773542145,4.967743479,8.899424056,4.54747874
hospital,53033025005,8,8,6.6619976,1.899765026,3.703276221,6.406582665,11.08512105,5.924933897
hospital,53033025102,12,12,8.58197169,2.226531338,5.036826183,8.306934466,13.70224909,7.783240315
hospital,53033025301,7,7,6.544380451,1.820850868,3.69156949,6.304874282,10.76995199,5.851933993
hospital,53033025500,7,7,6.085153399,1.845290896,3.255823677,5.823274614,10.41721963,5.332944031
hospital,53033025702,4,4,4.852588266,1.493405474,2.571721358,4.637905178,8.365638354,4.236665131
hospital,53033025803,3,3,4.242643836,1.461361344,2.080782422,4.011332358,7.734617753,3.585967785
hospital,53033028100,0,0,2.616903487,1.00327924,1.182318844,2.44346393,5.050970544,2.130421732
hospital,53033028300,6,6,4.989086986,1.445825892,2.746320888,4.791910245,8.362591802,4.420778987
hospital,53033028402,4,4,4.089359812,1.245059968,2.182359633,3.912044962,7.013903906,3.580202199
hospital,53033028801,6,6,4.8568484,1.468254967,2.60378649,4.649040865,8.302316434,4.259811382
hospital,53033028901,1,1,3.238462813,1.133715802,1.569518853,3.056559269,5.953724051,2.722952801
hospital,53033029001,5,5,4.84749076,1.619246629,2.430248351,4.597739792,8.700091589,4.136288114
hospital,53033029003,6,6,5.355011155,1.743195226,2.733396162,5.091989213,9.487591932,4.60425795
hospital,53033029101,5,5,4.647828599,1.370883252,2.530759391,4.45794574,7.85407068,4.101273356
hospital,53033029304,9,9,6.498437438,1.787517494,3.69021975,6.265703094,10.64041479,5.824985788
hospital,53033029307,3,3,4.132002772,1.363457773,2.089398055,3.923880427,7.370467863,3.538684666
hospital,53033029405,1,1,3.223838748,1.121173912,1.57004077,3.044936862,5.906560982,2.716475313
hospital,53033029503,9,9,6.487441271,1.819577489,3.642133044,6.246382503,10.71454803,5.790930833
hospital,53033029504,4,4,4.530393254,1.478064846,2.30892041,4.306948407,8.035523613,3.892736327
hospital,53033029602,5,5,4.603469886,1.437153499,2.416939206,4.39429277,7.990843199,4.004126348
hospital,53033029801,3,3,4.034110708,1.168138907,2.221729451,3.874916738,6.759403141,3.575249767
hospital,53033029802,4,4,4.248637692,1.30588522,2.253496984,4.06111762,7.320037844,3.710582853
hospital,53033030100,4,4,4.481705966,1.522535583,2.22005733,4.243495788,8.112793981,3.804438833
hospital,53033030202,7,7,5.251349199,1.521097332,2.891538214,5.043995266,8.800253822,4.653686451
hospital,53033030304,3,3,3.860799332,1.258717213,1.968618502,3.670628923,6.845468111,3.31806463
hospital,53033030309,5,5,4.52627638,1.391726421,2.40019228,4.326366811,7.799734883,3.952691106
hospital,53033030312,5,5,4.509748208,1.49316013,2.275016166,4.28116881,8.057961831,3.858311675
hospital,53033030314,1,1,3.168308782,1.115095579,1.529457414,2.988594175,5.840991185,2.659294589
hospital,53033030401,3,3,3.815485911,1.150259134,2.049117866,3.653078489,6.513715484,3.348787334
hospital,53033030503,2,2,3.476305287,1.194473351,1.707967362,3.287626256,6.329557381,2.940518482
hospital,53033030700,3,3,4.016514076,1.342002054,2.013292379,3.809481418,7.209590432,3.426971393
hospital,53033030801,7,7,5.194214711,1.451695061,2.922227397,5.002500105,8.565100619,4.640129159
hospital,53033031204,4,4,4.468994782,1.295671147,2.459368873,4.292227345,7.492325247,3.959527908
hospital,53033031206,5,5,4.719777351,1.518148376,2.428923379,4.493046255,8.312863421,4.071905174
hospital,53033031301,5,5,4.694381154,1.621401697,2.297741569,4.437146289,8.570275338,3.964326129
hospital,53033031601,6,6,5.362933349,1.734014241,2.750150848,5.102806192,9.469885392,4.619985662
hospital,53033032011,7,7,5.743355636,1.711157797,3.107609502,5.504235584,9.750893906,5.055601102
hospital,53033032103,3,3,4.117031539,1.2672306,2.181679641,3.934837514,7.09809662,3.594326501
hospital,53033032104,5,5,5.015935681,1.583241177,2.614348281,4.783293737,8.753301061,4.350028373
hospital,53033032207,1,1,3.385373114,1.170507965,1.655758883,3.199508969,6.183838224,2.857933985
hospital,53033031706,4,4,4.479809146,1.45651407,2.288581056,4.260272566,7.932169808,3.853108118
hospital,53033031903,4,4,4.998587767,1.47935126,2.715989205,4.793068928,8.460103254,4.407178071
hospital,53033031904,5,5,5.069987275,1.597317895,2.645809193,4.835654824,8.839610447,4.39912688
hospital,53033031907,6,6,5.685241135,1.634654079,3.144587932,5.463858117,9.495314369,5.046784408
hospital,53033032007,4,4,4.548508115,1.291444823,2.535046378,4.375547533,7.553570269,4.049222446
hospital,53033032210,3,3,3.882335474,1.1602914,2.096537871,3.719752117,6.600887963,3.414824787
hospital,53033032215,6,6,5.077018397,1.54666383,2.708428565,4.856639154,8.710293476,4.444229556
hospital,53033032307,2,2,3.845866163,1.305791435,1.905856858,3.641663939,6.959795709,3.265253536
hospital,53033032311,4,4,4.445267186,1.51858235,2.193212681,4.206558865,8.069762241,3.766990246
hospital,53033032315,6,6,5.139928011,1.497786337,2.819777515,4.93466738,8.63726317,4.548567858
hospital,53033032320,6,6,5.565758772,1.803176653,2.850282835,5.294795025,9.837700474,4.792000934
hospital,53033032321,8,8,5.901847845,1.604379963,3.374343037,5.695151544,9.613725054,5.303302785
hospital,53033032323,5,5,4.583476966,1.503541133,2.327208622,4.355122456,8.151727714,3.932131573
hospital,53033032325,4,4,4.239091133,1.416281724,2.124953121,4.020610756,7.608874587,3.616946611
hospital,53033032328,3,3,4.277894174,1.356119693,2.223257082,4.077882904,7.481029355,3.7056131
hospital,53033032401,5,5,4.85591103,1.561961785,2.498954124,4.622633311,8.552700971,4.189333199
hospital,53033032402,4,4,4.477619469,1.621259694,2.11582888,4.21011162,8.379134624,3.722248818
hospital,53033032601,3,3,3.697413697,1.322803804,1.763128129,3.481303346,6.875294582,3.086390287
hospital,53033032703,4,4,4.1508547,1.470651373,1.993867223,3.912521736,7.679057286,3.476295252
hospital,53033022702,0,0,3.172457611,1.10338693,1.54493323,2.996382964,5.81264726,2.67311619
