encountered_week,residence_puma,pathogen,modeled_intensity_mean,modeled_intensity_sd,modeled_intensity_lower_95_CI,modeled_intensity_median,modeled_intensity_upper_95_CI,modeled_intensity_mode
2018-W50,11200,h1n1pdm,Inf,Inf,3.56502067897153e-67,1.55478419664114e-07,6.06611807119446e+52,1.55803788996769e-07
2018-W51,11200,h1n1pdm,Inf,Inf,7.20735430930852e-64,2.29132342455236e-07,6.55527123256023e+49,2.29584734014703e-07
2018-W52,11200,h1n1pdm,Inf,Inf,1.29500105692384e-60,3.38682187089862e-07,8.01737813378245e+46,3.39310167688769e-07
2019-W01,11200,h1n1pdm,Inf,Inf,2.01557631848517e-57,5.00347036954421e-07,1.13067677370213e+44,5.01214515314337e-07
2019-W02,11200,h1n1pdm,Inf,Inf,2.63427112457179e-54,7.36015257675025e-07,1.88246822376832e+41,7.37203491786041e-07
2019-W03,11200,h1n1pdm,Inf,Inf,2.77918560461734e-51,1.07196546670532e-06,3.80544935400977e+38,1.07357145599281e-06
2019-W04,11200,h1n1pdm,Inf,Inf,2.24980509996932e-48,1.53220669511994e-06,9.6540303838478e+35,1.53433362420498e-06
2019-W05,11200,h1n1pdm,Inf,Inf,1.31646429066973e-45,2.13244968371796e-06,3.21154238987656e+33,2.13519280929922e-06
2019-W06,11200,h1n1pdm,Inf,Inf,5.16809738267226e-43,2.8589878588166e-06,1.47730247303829e+31,2.86240662817423e-06
2019-W07,11200,h1n1pdm,Inf,Inf,1.23423790944008e-40,3.618714999671e-06,9.95237676192331e+28,3.62277463486386e-06
2019-W08,11200,h1n1pdm,Inf,Inf,1.62612661570593e-38,4.30183458828653e-06,1.07155685743288e+27,4.30640622322589e-06
2019-W09,11200,h1n1pdm,2.3459176300172e+275,Inf,1.07714668885122e-36,4.86913199111752e-06,2.07927859794068e+25,4.8740621004684e-06
2019-W10,11200,h1n1pdm,4.64515285798326e+249,Inf,3.25326624136802e-35,5.3441165603558e-06,8.31534858419166e+23,5.34929348710183e-06
2019-W11,11200,h1n1pdm,3.24017489624583e+231,Inf,4.0579177472307e-34,5.78434466393451e-06,7.82557147613697e+22,5.78974234285632e-06
2019-W12,11200,h1n1pdm,8.00814690923192e+220,Inf,1.90098394854116e-33,6.21055732990069e-06,1.92803253485687e+22,6.21621105511539e-06
2019-W13,11200,h1n1pdm,6.97926054102085e+217,Inf,3.10892765877072e-33,6.58289593907959e-06,1.32497137614873e+22,6.58884200659612e-06
2019-W14,11200,h1n1pdm,2.11305496076811e+222,Inf,1.71173765916994e-33,6.78573625860127e-06,2.55573847200432e+22,6.79192277126534e-06
2019-W15,11200,h1n1pdm,2.18222179583267e+234,Inf,3.21218746588801e-34,6.67918943905687e-06,1.31771701167884e+23,6.68542633125259e-06
2019-W16,11200,h1n1pdm,7.61352990049783e+253,Inf,2.1943263534106e-35,6.21746173138461e-06,1.66795130736121e+24,6.22348057943141e-06
2019-W17,11200,h1n1pdm,8.89017718885396e+280,Inf,6.00383999776684e-37,5.42261284155234e-06,4.62414025726482e+25,5.42811583538982e-06
2019-W18,11200,h1n1pdm,Inf,Inf,7.4111769682073e-39,4.44086029009373e-06,2.50388331897284e+27,4.44563167894229e-06
2019-W19,11200,h1n1pdm,Inf,Inf,4.6606700530003e-41,3.43797348581921e-06,2.3769809394031e+29,3.44191502266167e-06
2019-W20,11200,h1n1pdm,Inf,Inf,1.68229252146345e-43,2.55418210607331e-06,3.61901356678408e+31,2.55731711475539e-06
2019-W21,11200,h1n1pdm,Inf,Inf,3.82487559786196e-46,1.82668368610584e-06,8.10333217763198e+33,1.8290895295803e-06
2019-W22,11200,h1n1pdm,Inf,Inf,5.89334559557934e-49,1.25521037784207e-06,2.4709233114564e+36,1.25699101555652e-06
2019-W23,11200,h1n1pdm,Inf,Inf,6.58483442404796e-52,8.33912063333458e-07,9.70967907522194e+38,8.35189965974354e-07
2019-W24,11200,h1n1pdm,Inf,Inf,5.66361938475432e-55,5.40939240656987e-07,4.72432559255298e+41,5.41835259836343e-07
2019-W25,11200,h1n1pdm,Inf,Inf,3.92833482113272e-58,3.4476083821466e-07,2.75114573276121e+44,3.4537773481006e-07
2019-W26,11200,h1n1pdm,Inf,Inf,2.27511794957982e-61,2.16389674943541e-07,1.86052950732914e+47,2.16807647195188e-07
2019-W27,11200,h1n1pdm,Inf,Inf,1.13583159767032e-64,1.34500153258948e-07,1.43127697273776e+50,1.34780053535443e-07
2019-W28,11200,h1n1pdm,Inf,Inf,5.01172335204415e-68,8.30910181650143e-08,1.23052539829166e+53,8.32768286397836e-08
2019-W29,11200,h1n1pdm,Inf,Inf,1.99512364586636e-71,5.11809171681343e-08,1.16561266403693e+56,5.13035192326005e-08
2019-W30,11200,h1n1pdm,Inf,Inf,7.28168486105999e-75,3.1487694735138e-08,1.20133334804042e+59,3.15682303216331e-08
2019-W31,11200,h1n1pdm,Inf,Inf,2.46764418489013e-78,1.93655457808722e-08,1.33250412662167e+62,1.94182629756312e-08
2018-W47,11300,h1n1pdm,Inf,Inf,2.49403374971699e-77,4.91665431539628e-08,8.51559564217161e+61,4.92866272178328e-08
2018-W48,11300,h1n1pdm,Inf,Inf,6.55119018526832e-74,7.21081625002176e-08,7.01573585801902e+58,7.22758304822151e-08
2018-W49,11300,h1n1pdm,Inf,Inf,1.59615875536411e-70,1.05817270513637e-07,6.23853479564022e+55,1.06050972481197e-07
2018-W50,11300,h1n1pdm,Inf,Inf,3.56566587709605e-67,1.55476387913858e-07,6.0649338083118e+52,1.55801608435376e-07
2018-W51,11300,h1n1pdm,Inf,Inf,7.20862480365455e-64,2.2912917860072e-07,6.55400692443331e+49,2.29581363852774e-07
2018-W52,11300,h1n1pdm,Inf,Inf,1.29522203932627e-60,3.38677265944223e-07,8.01585769473397e+46,3.39304973140089e-07
2019-W01,11300,h1n1pdm,Inf,Inf,2.01590667660395e-57,5.00339413296507e-07,1.13046719640092e+44,5.01206550425583e-07
2019-W02,11300,h1n1pdm,Inf,Inf,2.63468164667742e-54,7.36003534173486e-07,1.88212980449034e+41,7.37191380747137e-07
2019-W03,11300,h1n1pdm,Inf,Inf,2.77959189928883e-51,1.07194766286869e-06,3.80479250290873e+38,1.07355327912779e-06
2019-W04,11300,h1n1pdm,Inf,Inf,2.25010806557867e-48,1.53218020815458e-06,9.65245201849995e+35,1.53430688424373e-06
2019-W05,11300,h1n1pdm,Inf,Inf,1.31662342870122e-45,2.13241136593171e-06,3.21105420375017e+33,2.13515451315382e-06
2019-W06,11300,h1n1pdm,Inf,Inf,5.1686372103252e-43,2.85893448487669e-06,1.47709910191523e+31,2.86235368230494e-06
2019-W07,11300,h1n1pdm,Inf,Inf,1.23434284914871e-40,3.61864471001392e-06,9.95118374000902e+28,3.62270499085127e-06
2019-W08,11300,h1n1pdm,Inf,Inf,1.62622769878828e-38,4.30174753545573e-06,1.07145166137615e+27,4.30631956739978e-06
2019-W09,11300,h1n1pdm,2.34350938083191e+275,Inf,1.07718487330429e-36,4.86902940874087e-06,2.07912820988524e+25,4.87395935957717e-06
2019-W10,11300,h1n1pdm,4.64303929438108e+249,Inf,3.25328173056556e-35,5.34399962577422e-06,8.31499593315182e+23,5.34917591303646e-06
2019-W11,11300,h1n1pdm,3.24058275506902e+231,Inf,4.05779801158798e-34,5.78421361866675e-06,7.82550161504829e+22,5.78961055572104e-06
2019-W12,11300,h1n1pdm,8.01388119371234e+220,Inf,1.90085795740032e-33,6.21041199466289e-06,1.92808475594216e+22,6.21606521998861e-06
2019-W13,11300,h1n1pdm,6.98844153574671e+217,Inf,3.10860464591053e-33,6.58273698851095e-06,1.32505628623358e+22,6.58868285922495e-06
2019-W14,11300,h1n1pdm,2.1171205469523e+222,Inf,1.71149717232291e-33,6.78556721918282e-06,2.55599470700409e+22,6.79175359287624e-06
2019-W15,11300,h1n1pdm,2.18776839000908e+234,Inf,3.21162719733382e-34,6.67901780200753e-06,1.3178934770871e+23,6.68525433101655e-06
2019-W16,11300,h1n1pdm,7.63765387313647e+253,Inf,2.1938773736321e-35,6.21729703155668e-06,1.66822462447478e+24,6.22331524820305e-06
2019-W17,11300,h1n1pdm,8.9240009066103e+280,Inf,6.0024553025993e-37,5.42246494990084e-06,4.62501679373157e+25,5.42796723567184e-06
2019-W18,11300,h1n1pdm,Inf,Inf,7.40930497277578e-39,4.440735775649e-06,2.50441171597009e+27,4.44550661423746e-06
2019-W19,11300,h1n1pdm,Inf,Inf,4.65940755680227e-41,3.43787451884205e-06,2.37752454984606e+29,3.44181576965316e-06
2019-W20,11300,h1n1pdm,Inf,Inf,1.68181130579245e-43,2.55410669699472e-06,3.61989347700624e+31,2.55724165108432e-06
2019-W21,11300,h1n1pdm,Inf,Inf,3.82373329182486e-46,1.82662842605889e-06,8.10539792052072e+33,1.82903437776814e-06
2019-W22,11300,h1n1pdm,Inf,Inf,5.89152328040264e-49,1.2551715052932e-06,2.47157709223552e+36,1.256952344628e-06
2019-W23,11300,h1n1pdm,Inf,Inf,6.58273936640158e-52,8.33885645247834e-07,9.71232575518597e+38,8.35163777382547e-07
2019-W24,11300,h1n1pdm,Inf,Inf,5.66177399283876e-55,5.40921720001222e-07,4.72564496874076e+41,5.4181795116197e-07
2019-W25,11300,h1n1pdm,Inf,Inf,3.92702869123102e-58,3.4474942617462e-07,2.75192968656121e+44,3.45366496382791e-07
2019-W26,11300,h1n1pdm,Inf,Inf,2.27434817406592e-61,2.16382357063341e-07,1.8610687929827e+47,2.16800460351064e-07
2019-W27,11300,h1n1pdm,Inf,Inf,1.13544136797455e-64,1.34495507439132e-07,1.43169798300781e+50,1.34775501071876e-07
2019-W28,11300,h1n1pdm,Inf,Inf,5.00997792243223e-68,8.30880873487162e-08,1.23089206105437e+53,8.32739615467066e-08
2019-W29,11300,h1n1pdm,Inf,Inf,1.99442023528532e-71,5.1179074086e-08,1.16596400950477e+56,5.13017183114782e-08
2019-W30,11300,h1n1pdm,Inf,Inf,7.2790887277162e-75,3.14865373333313e-08,1.20169925928502e+59,3.15671001692495e-08
2019-W31,11300,h1n1pdm,Inf,Inf,2.46675527658798e-78,1.93648193757766e-08,1.332913896838e+62,1.94175538657954e-08
2018-W47,11401,h1n1pdm,Inf,Inf,2.49255822492083e-77,4.91661853276463e-08,8.52044644599189e+61,4.92862973716289e-08
2018-W48,11401,h1n1pdm,Inf,Inf,6.54747408449065e-74,7.21077074711373e-08,7.01958016764447e+58,7.22754168008883e-08
2018-W49,11401,h1n1pdm,Inf,Inf,1.59529298785947e-70,1.05816704925143e-07,6.24181506941842e+55,1.06050467560069e-07
2018-W50,11401,h1n1pdm,Inf,Inf,3.56382230177955e-67,1.55475706304357e-07,6.06798519673525e+52,1.5580101451167e-07
2018-W51,11401,h1n1pdm,Inf,Inf,7.20508525706238e-64,2.29128392025721e-07,6.55715155561987e+49,2.2958069977573e-07
2018-W52,11401,h1n1pdm,Inf,Inf,1.29462076630428e-60,3.38676420973204e-07,8.01951087898626e+46,3.39304290255175e-07
2019-W01,11401,h1n1pdm,Inf,Inf,2.01502667436384e-57,5.00338628548679e-07,1.13095419609556e+44,5.01205965389878e-07
2019-W02,11401,h1n1pdm,Inf,Inf,2.63360729717205e-54,7.36003053896255e-07,1.88289164795575e+41,7.37191119859012e-07
2019-W03,11401,h1n1pdm,Inf,Inf,2.77854185050985e-51,1.07194793687548e-06,3.8062287301676e+38,1.07355374728711e-06
2019-W04,11401,h1n1pdm,Inf,Inf,2.24932878426934e-48,1.53218199043785e-06,9.65581728869069e+35,1.53430876249673e-06
2019-W05,11401,h1n1pdm,Inf,Inf,1.31621102216066e-45,2.13241579033285e-06,3.21207533104872e+33,2.13515883453687e-06
2019-W06,11401,h1n1pdm,Inf,Inf,5.1671989328207e-43,2.85894306365588e-06,1.47752047512546e+31,2.86236188622551e-06
2019-W07,11401,h1n1pdm,Inf,Inf,1.23404495362777e-40,3.61865906017433e-06,9.95367315283901e+28,3.62271884895097e-06
2019-W08,11401,h1n1pdm,Inf,Inf,1.62589860377403e-38,4.3017688978646e-06,1.07167944165079e+27,4.30634062805618e-06
2019-W09,11401,h1n1pdm,2.35070855288311e+275,Inf,1.07701096735353e-36,4.8690584827075e-06,2.07948743937666e+25,4.87398845790189e-06
2019-W10,11401,h1n1pdm,4.65325265840272e+249,Inf,3.25289437243645e-35,5.34403679645494e-06,8.31608800223641e+23,5.34921328630369e-06
2019-W11,11401,h1n1pdm,3.24515894345009e+231,Inf,4.05748839479714e-34,5.78425939212776e-06,7.82620087938749e+22,5.78965642929587e-06
2019-W12,11401,h1n1pdm,8.01956406570887e+220,Inf,1.900791776117e-33,6.2104670397408e-06,1.92817812489259e+22,6.21612014242022e-06
2019-W13,11401,h1n1pdm,6.98907417570553e+217,Inf,3.10861510978432e-33,6.5828016970658e-06,1.32507017729109e+22,6.58874741664188e-06
2019-W14,11401,h1n1pdm,2.11618094378938e+222,Inf,1.71155935356665e-33,6.78564065973144e-06,2.55593713134172e+22,6.79182721653132e-06
2019-W15,11401,h1n1pdm,2.18581235300444e+234,Inf,3.21182870778072e-34,6.67909679984267e-06,1.31782877479276e+23,6.68533400265618e-06
2019-W16,11401,h1n1pdm,7.62802714695817e+253,Inf,2.19405738533891e-35,6.21737678112425e-06,1.66811034788416e+24,6.22339602022727e-06
2019-W17,11401,h1n1pdm,8.91023091244063e+280,Inf,6.00302240407816e-37,5.42253978199154e-06,4.62464307517266e+25,5.42804302454366e-06
2019-W18,11401,h1n1pdm,Inf,Inf,7.41005128701158e-39,4.44080125890534e-06,2.50419466015664e+27,4.44557268971699e-06
2019-W19,11401,h1n1pdm,Inf,Inf,4.65988156305133e-41,3.43792839369561e-06,2.3773175468113e+29,3.441869813489e-06
2019-W20,11401,h1n1pdm,Inf,Inf,1.68197682784425e-43,2.55414908370599e-06,3.61959286986712e+31,2.55728394751893e-06
2019-W21,11401,h1n1pdm,Inf,Inf,3.82408394501189e-46,1.82666041872602e-06,8.10478598526982e+33,1.82906613234003e-06
2019-W22,11401,h1n1pdm,Inf,Inf,5.89200864889061e-49,1.25519461892413e-06,2.47141603350105e+36,1.25697512796697e-06
2019-W23,11401,h1n1pdm,Inf,Inf,6.58320708678873e-52,8.33901738583874e-07,9.71181420309403e+38,8.35179514595219e-07
2019-W24,11401,h1n1pdm,Inf,Inf,5.66210322002596e-55,5.40932634843305e-07,4.72546292193667e+41,5.41828540532738e-07
2019-W25,11401,h1n1pdm,Inf,Inf,3.9272015684463e-58,3.44756685306408e-07,2.75186610123773e+44,3.45373487291547e-07
2019-W26,11401,h1n1pdm,Inf,Inf,2.27441401674594e-61,2.16387102994103e-07,1.86105631933717e+47,2.16804999314267e-07
2019-W27,11401,h1n1pdm,Inf,Inf,1.13545627381867e-64,1.34498575754173e-07,1.43171295586266e+50,1.34778417758694e-07
2019-W28,11401,h1n1pdm,Inf,Inf,5.00996143196094e-68,8.30900565364727e-08,1.23092677730592e+53,8.32758239000844e-08
2019-W29,11401,h1n1pdm,Inf,Inf,1.99437996685028e-71,5.11803328006088e-08,1.16601811538836e+56,5.13029039361554e-08
2019-W30,11401,h1n1pdm,Inf,Inf,7.27881594046253e-75,3.14873401368695e-08,1.20177732233565e+59,3.15678540473974e-08
2019-W31,11401,h1n1pdm,Inf,Inf,2.46661942852216e-78,1.93653307373233e-08,1.33302559224651e+62,1.94180330054594e-08
2018-W47,11402,h1n1pdm,Inf,Inf,2.49122346974743e-77,4.91691278399582e-08,8.52611731497894e+61,4.92892377852719e-08
2018-W48,11402,h1n1pdm,Inf,Inf,6.54422287969227e-74,7.21117392212892e-08,7.0239174832225e+58,7.22794439180625e-08
2018-W49,11402,h1n1pdm,Inf,Inf,1.59456098916323e-70,1.05822205035244e-07,6.2453819360188e+55,1.06055958737815e-07
2018-W50,11402,h1n1pdm,Inf,Inf,3.56231624188477e-67,1.55483175943357e-07,6.07117975401059e+52,1.55808468416302e-07
2018-W51,11402,h1n1pdm,Inf,Inf,7.20228904480828e-64,2.29138499751063e-07,6.56031998750739e+49,2.29590782478413e-07
2018-W52,11402,h1n1pdm,Inf,Inf,1.2941603046116e-60,3.38690032126142e-07,8.02305560814499e+46,3.39317865657471e-07
2019-W01,11402,h1n1pdm,Inf,Inf,2.01437023710984e-57,5.00356775135184e-07,1.13141033763848e+44,5.01224065363317e-07
2019-W02,11402,h1n1pdm,Inf,Inf,2.63282008652935e-54,7.36026864601566e-07,1.8835839296278e+41,7.37214876886199e-07
2019-W03,11402,h1n1pdm,Inf,Inf,2.77777569385118e-51,1.07197841927677e-06,3.80750651870723e+38,1.07358417942113e-06
2019-W04,11402,h1n1pdm,Inf,Inf,2.2487505696737e-48,1.53221956094135e-06,9.65879385112646e+35,1.53434630110296e-06
2019-W05,11402,h1n1pdm,Inf,Inf,1.3158900638292e-45,2.13245972762164e-06,3.21299504176876e+33,2.13520278213787e-06
2019-W06,11402,h1n1pdm,Inf,Inf,5.16597292990471e-43,2.85899076653989e-06,1.47792100078557e+31,2.8624096661567e-06
2019-W07,11402,h1n1pdm,Inf,Inf,1.23375050763015e-40,3.61870521102658e-06,9.95629980566523e+28,3.62276508943705e-06
2019-W08,11402,h1n1pdm,Inf,Inf,1.62549331248556e-38,4.30180680372524e-06,1.07196469882354e+27,4.30637855126317e-06
2019-W09,11402,h1n1pdm,2.36260317268427e+275,Inf,1.07671950379236e-36,4.86908220507716e-06,2.08006815960118e+25,4.87401212618695e-06
2019-W10,11402,h1n1pdm,4.67803640498602e+249,Inf,3.25190682360132e-35,5.34404182276949e-06,8.31861677073685e+23,5.34921826407098e-06
2019-W11,11402,h1n1pdm,3.26403746401783e+231,Inf,4.05607509351864e-34,5.78424212577076e-06,7.82886830074778e+22,5.78963919595183e-06
2019-W12,11402,h1n1pdm,8.07196622801322e+220,Inf,1.90002418512775e-33,6.21042410291702e-06,1.92892743879513e+22,6.21607730147046e-06
2019-W13,11402,h1n1pdm,7.04133222120019e+217,Inf,3.10716038353722e-33,6.58273026383559e-06,1.32566025978465e+22,6.58867603032573e-06
2019-W14,11402,h1n1pdm,2.13447852346608e+222,Inf,1.71063890104968e-33,6.78554025252342e-06,2.55723551674595e+22,6.79172669905303e-06
2019-W15,11402,h1n1pdm,2.20776515669426e+234,Inf,3.20986882458702e-34,6.67897162253731e-06,1.31858448317179e+23,6.68520857224385e-06
2019-W16,11402,h1n1pdm,7.71703467840386e+253,Inf,2.19255957043397e-35,6.21723576795032e-06,1.66917638200838e+24,6.22325470742161e-06
2019-W17,11402,h1n1pdm,9.03072536821037e+280,Inf,5.99849916189689e-37,5.42239548812784e-06,4.62789463650983e+25,5.4278985120671e-06
2019-W18,11402,h1n1pdm,Inf,Inf,7.40396120663871e-39,4.44066566451357e-06,2.50610960079969e+27,4.44543699912977e-06
2019-W19,11402,h1n1pdm,Inf,Inf,4.65574536410761e-41,3.43780993720155e-06,2.37927570381317e+29,3.44175135516943e-06
2019-W20,11402,h1n1pdm,Inf,Inf,1.68037736897618e-43,2.55405104769653e-06,3.62277910756973e+31,2.55718593446585e-06
2019-W21,11402,h1n1pdm,Inf,Inf,3.82021316558067e-46,1.826583126627e-06,8.11236253950263e+33,1.82898886081287e-06
2019-W22,11402,h1n1pdm,Inf,Inf,5.88569331491518e-49,1.25513657519985e-06,2.47385710062819e+36,1.25691710151889e-06
2019-W23,11402,h1n1pdm,Inf,Inf,6.57576666714254e-52,8.33859899471449e-07,9.72190796956358e+38,8.35137686991279e-07
2019-W24,11402,h1n1pdm,Inf,Inf,5.65537888255852e-55,5.40903367548439e-07,4.73061349827518e+41,5.41799276999357e-07
2019-W25,11402,h1n1pdm,Inf,Inf,3.92231507971562e-58,3.44736675309685e-07,2.75500286688832e+44,3.45353474598949e-07
2019-W26,11402,h1n1pdm,Inf,Inf,2.27145638248342e-61,2.16373691479114e-07,1.86326956015538e+47,2.16791581373521e-07
2019-W27,11402,h1n1pdm,Inf,Inf,1.13391645143532e-64,1.34489709470754e-07,1.43348573483365e+50,1.3476954339346e-07
2019-W28,11402,h1n1pdm,Inf,Inf,5.00288949629567e-68,8.30842513617093e-08,1.23251089347219e+53,8.32700105220598e-08
2019-W29,11402,h1n1pdm,Inf,Inf,1.99145456765208e-71,5.11765549648574e-08,1.16757526758016e+56,5.12991186700051e-08
2019-W30,11402,h1n1pdm,Inf,Inf,7.2677381024107e-75,3.1484891522219e-08,1.20344037542755e+59,3.15653991805164e-08
2019-W31,11402,h1n1pdm,Inf,Inf,2.46272970950422e-78,1.93637482378061e-08,1.33493465401732e+62,1.94164455092587e-08
2018-W47,11501,h1n1pdm,Inf,Inf,2.48817222818589e-77,4.91644826088927e-08,8.53481238919178e+61,4.92845966165464e-08
2018-W48,11501,h1n1pdm,Inf,Inf,6.53655221531673e-74,7.21052199584312e-08,7.03076954990655e+58,7.22729320275147e-08
2018-W49,11501,h1n1pdm,Inf,Inf,1.59277547277864e-70,1.0581306881292e-07,6.25119989867259e+55,1.06046835284274e-07
2018-W50,11501,h1n1pdm,Inf,Inf,3.55851271112746e-67,1.55470384716306e-07,6.07657065431055e+52,1.5579569822818e-07
2018-W51,11501,h1n1pdm,Inf,Inf,7.19497122207087e-64,2.29120580124146e-07,6.56586184202523e+49,2.29572894861569e-07
2018-W52,11501,h1n1pdm,Inf,Inf,1.29291171120573e-60,3.3866491900586e-07,8.02949042671665e+46,3.39292796544454e-07
2019-W01,11501,h1n1pdm,Inf,Inf,2.01252903763581e-57,5.0032170180819e-07,1.13227007458e+44,5.01189046338446e-07
2019-W02,11501,h1n1pdm,Inf,Inf,2.63054572468002e-54,7.35978249652914e-07,1.88493702239113e+41,7.37166317944105e-07
2019-W03,11501,h1n1pdm,Inf,Inf,2.77551362040479e-51,1.07191194771132e-06,3.810086432348e+38,1.07351774508075e-06
2019-W04,11501,h1n1pdm,Inf,Inf,2.24702879732208e-48,1.53213074339614e-06,9.66495309207635e+35,1.5342574699479e-06
2019-W05,11501,h1n1pdm,Inf,Inf,1.31494533575052e-45,2.13234473531002e-06,3.21491903303408e+33,2.13508767566828e-06
2019-W06,11501,h1n1pdm,Inf,Inf,5.16250449049665e-43,2.85884816204205e-06,1.47875039950056e+31,2.86226679714544e-06
2019-W07,11501,h1n1pdm,Inf,Inf,1.23297774067736e-40,3.61853942114641e-06,9.96152741976289e+28,3.62259895704845e-06
2019-W08,11501,h1n1pdm,Inf,Inf,1.62454539696158e-38,4.30162728308235e-06,1.07249079505308e+27,4.30619876972291e-06
2019-W09,11501,h1n1pdm,2.38435383304668e+275,Inf,1.07613566925001e-36,4.86889890689659e-06,2.08102268897186e+25,4.8738287237132e-06
2019-W10,11501,h1n1pdm,4.71631102391669e+249,Inf,3.25026718005262e-35,5.34386243400746e-06,8.32219452167661e+23,5.34903887503351e-06
2019-W11,11501,h1n1pdm,3.28812625979721e+231,Inf,4.05416905578167e-34,5.78407147553763e-06,7.83204066142657e+22,5.78946852904024e-06
2019-W12,11501,h1n1pdm,8.12686038180074e+220,Inf,1.89918738456157e-33,6.21026609788022e-06,1.92967053288329e+22,6.2159192004132e-06
2019-W13,11501,h1n1pdm,7.08669964562302e+217,Inf,3.10586530284995e-33,6.58258954326144e-06,1.32615230752937e+22,6.58853517576678e-06
2019-W14,11501,h1n1pdm,2.14794093965589e+222,Inf,1.70995455738537e-33,6.78542282532821e-06,2.55816607982499e+22,6.79160919615083e-06
2019-W15,11501,h1n1pdm,2.22187898585536e+234,Inf,3.20861460411743e-34,6.67888324774812e-06,1.31906438169069e+23,6.68512021138633e-06
2019-W16,11501,h1n1pdm,7.76873988429908e+253,Inf,2.19170672114695e-35,6.21717882164373e-06,1.66979633693235e+24,6.22319784072234e-06
2019-W17,11501,h1n1pdm,9.09601101514499e+280,Inf,5.99613338196955e-37,5.4223678748429e-06,4.62968063094942e+25,5.42787096895481e-06
2019-W18,11501,h1n1pdm,Inf,Inf,7.40095278110539e-39,4.44066110016756e-06,2.50712901330385e+27,4.44543247360922e-06
2019-W19,11501,h1n1pdm,Inf,Inf,4.65377167666932e-41,3.43782037685592e-06,2.38030622605303e+29,3.4417618123791e-06
2019-W20,11501,h1n1pdm,Inf,Inf,1.67962734453977e-43,2.55406920558799e-06,3.62446046139796e+31,2.55720413979121e-06
2019-W21,11501,h1n1pdm,Inf,Inf,3.81840711992545e-46,1.82660356108287e-06,8.11641009342033e+33,1.82900937394006e-06
2019-W22,11501,h1n1pdm,Inf,Inf,5.88273602472243e-49,1.25515573387509e-06,2.47518542898127e+36,1.25693634424098e-06
2019-W23,11501,h1n1pdm,Inf,Inf,6.57224971891514e-52,8.33876027200554e-07,9.72752297035701e+38,8.35153891362226e-07
2019-W24,11501,h1n1pdm,Inf,Inf,5.65215856308565e-55,5.4091603556978e-07,4.73354794075429e+41,5.41812011382878e-07
2019-W25,11501,h1n1pdm,Inf,Inf,3.91993879567586e-58,3.4474615617653e-07,2.75683441859836e+44,3.45363010641507e-07
2019-W26,11501,h1n1pdm,Inf,Inf,2.26999413647363e-61,2.16380525552675e-07,1.86459389948267e+47,2.16798459006118e-07
2019-W27,11501,h1n1pdm,Inf,Inf,1.13314208808071e-64,1.3449450672725e-07,1.4345721958943e+50,1.34774374194995e-07
2019-W28,11501,h1n1pdm,Inf,Inf,4.99927181107571e-68,8.30875546327321e-08,1.23350439071737e+53,8.32733390633548e-08
2019-W29,11501,h1n1pdm,Inf,Inf,1.98993267811909e-71,5.11787989998259e-08,1.16857363998542e+56,5.13013814303942e-08
2019-W30,11501,h1n1pdm,Inf,Inf,7.26187995734507e-75,3.14864009767122e-08,1.20452925351617e+59,3.15669223021794e-08
2019-W31,11501,h1n1pdm,Inf,Inf,2.46064002896674e-78,1.93647558824167e-08,1.33620970068669e+62,1.94174629927412e-08
