CRA_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
Queen Anne,h1n1pdm,2019_W08,0.009525174,0.002049187,0.009524906,0.044220333,0.009524999,4
Rainier Beach,h1n1pdm,2019_W08,0.011031943,0.00227472,0.011031611,0.053434507,0.011031695,5
Ravenna/Bryant,h1n1pdm,2019_W08,0.009364481,0.002057377,0.00936422,0.042571499,0.009364309,4
Riverview,h1n1pdm,2019_W08,0.01235351,0.002010966,0.012353127,0.075775744,0.012353324,5
Roxhill/Westwood,h1n1pdm,2019_W08,0.005130275,0.000758782,0.005130062,0.03463419,0.005130058,4
Seward Park,h1n1pdm,2019_W08,0.011609971,0.002320816,0.011609655,0.058002648,0.011609829,5
South Beacon Hill/NewHolly,h1n1pdm,2019_W08,0.006310631,0.001032008,0.006310406,0.038532719,0.006310448,4
South Park,h1n1pdm,2019_W08,0.005156345,0.000682789,0.005156114,0.038877841,0.0051561,4
Sunset Hill/Loyal Heights,h1n1pdm,2019_W08,0.015055699,0.003287142,0.015055278,0.068872592,0.015055423,5
University District,h1n1pdm,2019_W08,0.011543238,0.002407468,0.011542903,0.055276741,0.011543009,5
Wallingford,h1n1pdm,2019_W08,0.007737346,0.001743092,0.007737134,0.034303451,0.007737208,4
Wedgwood/View Ridge,h1n1pdm,2019_W08,0.009962466,0.002108969,0.009962179,0.047002005,0.00996227,4
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W08,0.00771247,0.001278831,0.007712181,0.04644624,0.007712199,4
Whittier Heights,h1n1pdm,2019_W08,0.010589331,0.001995514,0.010588982,0.056117601,0.010589043,5
Alki/Admiral,h1n1pdm,2019_W09,0.011977173,0.002113961,0.011976842,0.067762564,0.011977072,5
Arbor Heights,h1n1pdm,2019_W09,0.015440346,0.002966378,0.015439939,0.080259455,0.01544022,5
Ballard,h1n1pdm,2019_W09,0.023407543,0.005150054,0.023406988,0.106256607,0.023407401,5
Beacon Hill,h1n1pdm,2019_W09,0.008155049,0.001422799,0.008154817,0.046675058,0.008154965,4
Belltown,h1n1pdm,2019_W09,0.007159129,0.001477912,0.007159001,0.034632856,0.007159231,4
Broadview/Bitter Lake,h1n1pdm,2019_W09,0.005341253,0.000710694,0.005341079,0.040075738,0.005341194,4
Capitol Hill,h1n1pdm,2019_W09,0.008790154,0.001756991,0.008789934,0.043918223,0.008790101,4
Cascade/Eastlake,h1n1pdm,2019_W09,0.011114672,0.002411102,0.011114406,0.051171564,0.011114604,5
Cedar Park/Meadowbrook,h1n1pdm,2019_W09,0.012290292,0.002877046,0.012290013,0.052439148,0.012290224,5
Central Area/Squire Park,h1n1pdm,2019_W09,0.01260699,0.002963594,0.012606711,0.053565165,0.01260694,5
Columbia City,h1n1pdm,2019_W09,0.006597867,0.001295337,0.006597694,0.033561484,0.00659781,4
Downtown Commercial Core,h1n1pdm,2019_W09,0.006395951,0.001204978,0.006395789,0.033902334,0.006395924,4
Duwamish/SODO,h1n1pdm,2019_W09,0.003731898,0.000438273,0.003731901,0.031714845,0.003732251,3
Fauntleroy/Seaview,h1n1pdm,2019_W09,0.015783309,0.003111344,0.015782907,0.07995853,0.015783205,5
First Hill,h1n1pdm,2019_W09,0.007097355,0.001433824,0.007097175,0.035085173,0.007097302,4
Fremont,h1n1pdm,2019_W09,0.010046903,0.002159936,0.010046662,0.046673603,0.010046843,5
Georgetown,h1n1pdm,2019_W09,0.009019248,0.001348969,0.00901899,0.060207835,0.009019213,4
Green Lake,h1n1pdm,2019_W09,0.014025885,0.002892675,0.014025538,0.067919401,0.014025796,5
Greenwood/Phinney Ridge,h1n1pdm,2019_W09,0.018559628,0.004143955,0.018559192,0.083020435,0.018559515,5
Haller Lake,h1n1pdm,2019_W09,0.006157123,0.000877224,0.00615693,0.043146616,0.006157061,4
High Point,h1n1pdm,2019_W09,0.005222722,0.000818767,0.005222564,0.033263719,0.005222663,4
Highland Park,h1n1pdm,2019_W09,0.000460526,5.74E-06,0.000460609,0.036758582,0.000460863,2
Interbay,h1n1pdm,2019_W09,0.008460248,0.001765654,0.008460039,0.040485371,0.00846019,4
Judkins Park,h1n1pdm,2019_W09,0.011623365,0.002455375,0.011623079,0.054952554,0.011623284,5
Laurelhurst/Sand Point,h1n1pdm,2019_W09,0.008944584,0.001748473,0.008944349,0.045695821,0.008944508,4
Licton Springs,h1n1pdm,2019_W09,0.002165611,0.000181881,0.002165531,0.025732272,0.002165601,3
Madison Park,h1n1pdm,2019_W09,5.87E-06,1.88E-24,5.86E-06,1.77E+13,5.87E-06,1
Madrona/Leschi,h1n1pdm,2019_W09,0.013358854,0.002780882,0.013358525,0.064090294,0.013358767,5
Magnolia,h1n1pdm,2019_W09,0.003436372,0.000334175,0.003436424,0.035258453,0.003436876,3
Miller Park,h1n1pdm,2019_W09,0.010977825,0.002139602,0.010977539,0.05624882,0.010977737,5
Montlake/Portage Bay,h1n1pdm,2019_W09,0.009243948,0.001754175,0.009243746,0.048644585,0.009244005,4
Mt. Baker/North Rainier,h1n1pdm,2019_W09,0.013373807,0.002584737,0.013373454,0.069104231,0.013373695,5
NA,h1n1pdm,2019_W09,1.44E-05,4.40E-25,1.44E-05,4.55E+14,1.44E-05,1
North Beach/Blue Ridge,h1n1pdm,2019_W09,0.007143479,0.00129333,0.007143283,0.039400138,0.007143417,4
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W09,0.008600545,0.001734891,0.008600409,0.042577702,0.008600729,4
North Capitol Hill,h1n1pdm,2019_W09,0.011100561,0.001858132,0.011100241,0.066217537,0.011100455,5
North Delridge,h1n1pdm,2019_W09,0.010270022,0.001659158,0.010269765,0.063473388,0.010270056,5
Northgate/Maple Leaf,h1n1pdm,2019_W09,0.014691427,0.003504573,0.014691096,0.061514599,0.01469134,5
Olympic Hills/Victory Heights,h1n1pdm,2019_W09,0.021541969,0.005061972,0.021541482,0.091565235,0.02154185,5
Pioneer Square/International District,h1n1pdm,2019_W09,0.013784395,0.003205948,0.01378408,0.059196345,0.013784316,5
Queen Anne,h1n1pdm,2019_W09,0.011586535,0.002546004,0.011586275,0.052662386,0.011586511,5
Rainier Beach,h1n1pdm,2019_W09,0.012716445,0.002689103,0.012716132,0.060057388,0.012716357,5
Ravenna/Bryant,h1n1pdm,2019_W09,0.010468676,0.002339424,0.010468429,0.046788232,0.010468608,5
Riverview,h1n1pdm,2019_W09,0.012639927,0.002106634,0.012639584,0.075727601,0.012639871,5
Roxhill/Westwood,h1n1pdm,2019_W09,0.005945252,0.000946589,0.005945072,0.037284038,0.00594518,4
Seward Park,h1n1pdm,2019_W09,0.011529162,0.002315392,0.011528879,0.057331475,0.011529107,5
South Beacon Hill/NewHolly,h1n1pdm,2019_W09,0.006942084,0.001195901,0.006941888,0.040239686,0.006942021,4
South Park,h1n1pdm,2019_W09,0.006210744,0.000897697,0.006210554,0.042900563,0.006210692,4
Sunset Hill/Loyal Heights,h1n1pdm,2019_W09,0.017210162,0.003821439,0.017209756,0.07741095,0.017210058,5
University District,h1n1pdm,2019_W09,0.012725251,0.002712645,0.01272494,0.059619049,0.012725163,5
Wallingford,h1n1pdm,2019_W09,0.008787689,0.002010102,0.008787485,0.03837086,0.008787635,4
Wedgwood/View Ridge,h1n1pdm,2019_W09,0.011064185,0.002390969,0.011063917,0.051134634,0.01106411,5
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W09,0.008918357,0.001562514,0.008918103,0.050830284,0.008918265,4
Whittier Heights,h1n1pdm,2019_W09,0.012178615,0.00237991,0.012178297,0.062237226,0.012178515,5
Alki/Admiral,h1n1pdm,2019_W10,0.012687387,0.002311721,0.012687086,0.06953286,0.012687414,5
Arbor Heights,h1n1pdm,2019_W10,0.016824455,0.003321564,0.016824083,0.085103725,0.016824513,5
Ballard,h1n1pdm,2019_W10,0.024560417,0.005453711,0.024559902,0.110466972,0.024560461,5
Beacon Hill,h1n1pdm,2019_W10,0.009118881,0.001666082,0.00911868,0.049838508,0.009118946,4
Belltown,h1n1pdm,2019_W10,0.008736692,0.001854906,0.00873659,0.041094639,0.00873697,4
Broadview/Bitter Lake,h1n1pdm,2019_W10,0.006139224,0.000889981,0.00613909,0.042279668,0.006139334,4
Capitol Hill,h1n1pdm,2019_W10,0.010103625,0.002081895,0.01010343,0.048968289,0.010103726,5
Cascade/Eastlake,h1n1pdm,2019_W10,0.011339614,0.00248081,0.011339372,0.051766779,0.01133963,5
Cedar Park/Meadowbrook,h1n1pdm,2019_W10,0.013437657,0.003171401,0.013437393,0.056868297,0.013437698,5
Central Area/Squire Park,h1n1pdm,2019_W10,0.014337535,0.003399633,0.014337264,0.060393638,0.014337609,5
Columbia City,h1n1pdm,2019_W10,0.007147864,0.001444633,0.007147708,0.035319351,0.007147888,4
Downtown Commercial Core,h1n1pdm,2019_W10,0.007457256,0.001463666,0.007457121,0.037941362,0.007457376,4
Duwamish/SODO,h1n1pdm,2019_W10,0.004686564,0.00061012,0.004686639,0.035929022,0.004687202,4
Fauntleroy/Seaview,h1n1pdm,2019_W10,0.016354478,0.003277533,0.01635411,0.081497177,0.016354503,5
First Hill,h1n1pdm,2019_W10,0.008037054,0.001672648,0.008036893,0.038566864,0.008037114,4
Fremont,h1n1pdm,2019_W10,0.011370666,0.002493865,0.011370442,0.051777854,0.011370737,5
Georgetown,h1n1pdm,2019_W10,0.010572893,0.001693246,0.0105727,0.065915015,0.010573149,5
Green Lake,h1n1pdm,2019_W10,0.014465335,0.003021796,0.014465017,0.069154928,0.014465356,5
Greenwood/Phinney Ridge,h1n1pdm,2019_W10,0.019593544,0.004415268,0.019593137,0.086841486,0.019593582,5
Haller Lake,h1n1pdm,2019_W10,0.006483035,0.000973482,0.006482863,0.043106211,0.006483048,4
High Point,h1n1pdm,2019_W10,0.005617644,0.000929111,0.005617505,0.033914517,0.005617663,4
Highland Park,h1n1pdm,2019_W10,0.000623439,1.08E-05,0.000623564,0.035816594,0.000623924,2
Interbay,h1n1pdm,2019_W10,0.008839816,0.001874523,0.008839625,0.041632468,0.008839832,4
Judkins Park,h1n1pdm,2019_W10,0.012387654,0.002659941,0.01238739,0.057616493,0.012387682,5
Laurelhurst/Sand Point,h1n1pdm,2019_W10,0.009650572,0.001939561,0.00965036,0.047953321,0.009650601,4
Licton Springs,h1n1pdm,2019_W10,0.002008845,0.000156384,0.002008774,0.025749765,0.002008853,3
Madison Park,h1n1pdm,2019_W10,6.48E-06,3.70E-23,6.48E-06,1.10E+12,6.48E-06,1
Madrona/Leschi,h1n1pdm,2019_W10,0.013897397,0.0029328,0.013897094,0.065768694,0.013897419,5
Magnolia,h1n1pdm,2019_W10,0.004369475,0.000481319,0.004369615,0.039579622,0.004370314,4
Miller Park,h1n1pdm,2019_W10,0.011747625,0.002348421,0.011747363,0.05868655,0.011747655,5
Montlake/Portage Bay,h1n1pdm,2019_W10,0.011085783,0.002185209,0.011085625,0.05616029,0.011086085,5
Mt. Baker/North Rainier,h1n1pdm,2019_W10,0.014429478,0.00286668,0.014429157,0.072532694,0.014429521,5
NA,h1n1pdm,2019_W10,1.59E-05,9.39E-24,1.59E-05,2.61E+13,1.59E-05,1
North Beach/Blue Ridge,h1n1pdm,2019_W10,0.007567105,0.001415009,0.007566928,0.04041017,0.007567122,4
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W10,0.010586886,0.002201129,0.010586786,0.050849892,0.010587304,5
North Capitol Hill,h1n1pdm,2019_W10,0.012618624,0.002222676,0.012618354,0.071533628,0.012618755,5
North Delridge,h1n1pdm,2019_W10,0.012220523,0.002092437,0.012220336,0.071262869,0.012220892,5
Northgate/Maple Leaf,h1n1pdm,2019_W10,0.014982204,0.003584771,0.014981904,0.062541802,0.014982227,5
Olympic Hills/Victory Heights,h1n1pdm,2019_W10,0.022995707,0.005433803,0.022995248,0.097199721,0.022995757,5
Pioneer Square/International District,h1n1pdm,2019_W10,0.01487722,0.003487862,0.014876923,0.063380626,0.014877258,5
Queen Anne,h1n1pdm,2019_W10,0.013555176,0.0030312,0.013554932,0.060540264,0.01355532,5
Rainier Beach,h1n1pdm,2019_W10,0.014097731,0.003040799,0.014097441,0.065275664,0.014097792,5
Ravenna/Bryant,h1n1pdm,2019_W10,0.011255565,0.002546788,0.011255334,0.049682245,0.011255593,5
Riverview,h1n1pdm,2019_W10,0.01243863,0.002083636,0.012438315,0.074143833,0.012438642,5
Roxhill/Westwood,h1n1pdm,2019_W10,0.006626324,0.001120263,0.006626171,0.039135867,0.006626374,4
Seward Park,h1n1pdm,2019_W10,0.01101131,0.002198767,0.011011061,0.055069829,0.011011326,5
South Beacon Hill/NewHolly,h1n1pdm,2019_W10,0.007344835,0.001313139,0.007344659,0.041023027,0.007344851,4
South Park,h1n1pdm,2019_W10,0.007194807,0.001121015,0.007194663,0.046103822,0.00719495,4
Sunset Hill/Loyal Heights,h1n1pdm,2019_W10,0.018921224,0.004256002,0.01892084,0.084014282,0.018921288,5
University District,h1n1pdm,2019_W10,0.013491926,0.002920857,0.013491639,0.06224168,0.013491955,5
Wallingford,h1n1pdm,2019_W10,0.009599236,0.002221146,0.009599044,0.041434614,0.009599266,4
Wedgwood/View Ridge,h1n1pdm,2019_W10,0.011818195,0.002592223,0.011817947,0.053811876,0.011818223,5
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W10,0.009918536,0.001816415,0.009918315,0.054082873,0.009918597,4
Whittier Heights,h1n1pdm,2019_W10,0.013471089,0.002708947,0.0134708,0.066899036,0.013471152,5
Alki/Admiral,h1n1pdm,2019_W11,0.013136961,0.002438138,0.01313667,0.070683246,0.013137038,5
Arbor Heights,h1n1pdm,2019_W11,0.017919745,0.003604308,0.01791938,0.088972192,0.017919885,5
Ballard,h1n1pdm,2019_W11,0.025189754,0.005620203,0.025189267,0.112757869,0.02518992,5
Beacon Hill,h1n1pdm,2019_W11,0.009966958,0.001885209,0.00996676,0.052620199,0.009967077,4
Belltown,h1n1pdm,2019_W11,0.010421692,0.002265297,0.010421585,0.047881752,0.010422057,5
Broadview/Bitter Lake,h1n1pdm,2019_W11,0.006897499,0.001071603,0.006897371,0.044325603,0.006897669,4
Capitol Hill,h1n1pdm,2019_W11,0.011351777,0.00239561,0.011351581,0.053719943,0.01135195,5
Cascade/Eastlake,h1n1pdm,2019_W11,0.011308499,0.002478971,0.011308276,0.05152089,0.01130857,5
Cedar Park/Meadowbrook,h1n1pdm,2019_W11,0.014361342,0.003408136,0.014361084,0.060442903,0.014361458,5
Central Area/Squire Park,h1n1pdm,2019_W11,0.015938155,0.003803564,0.015937881,0.06670494,0.015938316,5
Columbia City,h1n1pdm,2019_W11,0.007569279,0.001559725,0.007569127,0.036684474,0.007569337,4
Downtown Commercial Core,h1n1pdm,2019_W11,0.008498845,0.001724221,0.008498711,0.041834191,0.008499028,4
Duwamish/SODO,h1n1pdm,2019_W11,0.0057529,0.000820906,0.005753,0.040240685,0.005753683,4
Fauntleroy/Seaview,h1n1pdm,2019_W11,0.016564611,0.003342942,0.016564262,0.081968873,0.016564706,5
First Hill,h1n1pdm,2019_W11,0.008896222,0.001893992,0.008896063,0.04173133,0.008896335,4
Fremont,h1n1pdm,2019_W11,0.012578902,0.002800875,0.012578678,0.056420682,0.012579043,5
Georgetown,h1n1pdm,2019_W11,0.012114963,0.002052809,0.012114777,0.071388427,0.012115333,5
Green Lake,h1n1pdm,2019_W11,0.014582735,0.003061095,0.014582437,0.069379396,0.014582822,5
Greenwood/Phinney Ridge,h1n1pdm,2019_W11,0.02021879,0.004579391,0.020218406,0.089157722,0.020218928,5
Haller Lake,h1n1pdm,2019_W11,0.006672416,0.001031291,0.006672248,0.043102674,0.006672449,4
High Point,h1n1pdm,2019_W11,0.005906291,0.0010115,0.005906155,0.03443647,0.005906332,4
Highland Park,h1n1pdm,2019_W11,0.000824973,1.96E-05,0.000825132,0.03462815,0.000825584,2
Interbay,h1n1pdm,2019_W11,0.009028356,0.001929584,0.009028175,0.042188053,0.009028413,4
Judkins Park,h1n1pdm,2019_W11,0.012904802,0.002798367,0.012904549,0.059434498,0.012904891,5
Laurelhurst/Sand Point,h1n1pdm,2019_W11,0.010177685,0.002082938,0.010177479,0.049663892,0.01017776,5
Licton Springs,h1n1pdm,2019_W11,0.001821452,0.000125427,0.0018214,0.026390736,0.001821505,3
Madison Park,h1n1pdm,2019_W11,6.99E-06,3.54E-22,6.99E-06,1.34E+11,6.99E-06,1
Madrona/Leschi,h1n1pdm,2019_W11,0.014131997,0.003001054,0.014131711,0.066460991,0.014132083,5
Magnolia,h1n1pdm,2019_W11,0.005430814,0.000669502,0.005430991,0.043961036,0.005431838,4
Miller Park,h1n1pdm,2019_W11,0.012288212,0.002495564,0.012287959,0.060426226,0.012288295,5
Montlake/Portage Bay,h1n1pdm,2019_W11,0.012995249,0.00264394,0.01299509,0.063784482,0.012995663,5
Mt. Baker/North Rainier,h1n1pdm,2019_W11,0.015217667,0.003078201,0.015217355,0.075130116,0.015217777,5
NA,h1n1pdm,2019_W11,1.72E-05,9.51E-23,1.72E-05,3.00E+12,1.72E-05,1
North Beach/Blue Ridge,h1n1pdm,2019_W11,0.007835313,0.001492832,0.007835142,0.041067276,0.00783536,4
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W11,0.012738498,0.002717046,0.012738392,0.059641143,0.012739031,5
North Capitol Hill,h1n1pdm,2019_W11,0.014021177,0.002569861,0.014020909,0.076389159,0.014021397,5
North Delridge,h1n1pdm,2019_W11,0.01421386,0.002554855,0.014213679,0.078959997,0.014214369,5
Northgate/Maple Leaf,h1n1pdm,2019_W11,0.014934438,0.00357612,0.014934168,0.062293388,0.014934545,5
Olympic Hills/Victory Heights,h1n1pdm,2019_W11,0.023994789,0.005688806,0.023994352,0.101084654,0.023994966,5
Pioneer Square/International District,h1n1pdm,2019_W11,0.015695085,0.003698464,0.015694799,0.066523636,0.015695205,5
Queen Anne,h1n1pdm,2019_W11,0.015501026,0.003514821,0.015500776,0.06827591,0.015501265,5
Rainier Beach,h1n1pdm,2019_W11,0.015276896,0.003342459,0.015276609,0.069734232,0.015277036,5
Ravenna/Bryant,h1n1pdm,2019_W11,0.011828826,0.002697677,0.011828604,0.051802613,0.011828914,5
Riverview,h1n1pdm,2019_W11,0.011964844,0.001977234,0.011964561,0.072293326,0.011964923,5
Roxhill/Westwood,h1n1pdm,2019_W11,0.007219054,0.001276613,0.007218904,0.04076273,0.007219144,4
Seward Park,h1n1pdm,2019_W11,0.01027986,0.002020057,0.010279655,0.052241181,0.010279964,5
South Beacon Hill/NewHolly,h1n1pdm,2019_W11,0.007595949,0.001387289,0.007595778,0.041531361,0.007595993,4
South Park,h1n1pdm,2019_W11,0.008147066,0.001349424,0.008146928,0.049111275,0.008147282,4
Sunset Hill/Loyal Heights,h1n1pdm,2019_W11,0.020334207,0.004615159,0.02033383,0.089479535,0.020334375,5
University District,h1n1pdm,2019_W11,0.013982398,0.00305417,0.013982124,0.063931275,0.013982492,5
Wallingford,h1n1pdm,2019_W11,0.010249697,0.002390256,0.01024951,0.04389787,0.01024978,5
Wedgwood/View Ridge,h1n1pdm,2019_W11,0.012339449,0.002731271,0.012339211,0.055676842,0.012339536,5
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W11,0.010782377,0.002040323,0.010782159,0.05690076,0.010782495,5
Whittier Heights,h1n1pdm,2019_W11,0.014565174,0.002990062,0.014564889,0.070854893,0.01456531,5
Alki/Admiral,h1n1pdm,2019_W12,0.013483343,0.002514369,0.013483044,0.072202589,0.013483422,5
Arbor Heights,h1n1pdm,2019_W12,0.018919277,0.003843289,0.018918887,0.093008557,0.018919405,5
Ballard,h1n1pdm,2019_W12,0.025609187,0.005716581,0.025608699,0.114579213,0.025609376,5
Beacon Hill,h1n1pdm,2019_W12,0.010798524,0.002089253,0.010798299,0.05573598,0.010798614,5
Belltown,h1n1pdm,2019_W12,0.012322763,0.00273,0.012322596,0.055550475,0.012323062,5
Broadview/Bitter Lake,h1n1pdm,2019_W12,0.007681614,0.001255998,0.007681452,0.046908074,0.007681727,4
Capitol Hill,h1n1pdm,2019_W12,0.012642438,0.002714542,0.012642206,0.058802881,0.01264258,5
Cascade/Eastlake,h1n1pdm,2019_W12,0.01117872,0.00244,0.011178506,0.051148886,0.01117881,5
Cedar Park/Meadowbrook,h1n1pdm,2019_W12,0.015214335,0.003621729,0.015214063,0.063835659,0.015214459,5
Central Area/Squire Park,h1n1pdm,2019_W12,0.017562196,0.004209978,0.017561891,0.07317331,0.017562359,5
Columbia City,h1n1pdm,2019_W12,0.007945345,0.00165298,0.007945184,0.038140227,0.007945399,4
Downtown Commercial Core,h1n1pdm,2019_W12,0.009601138,0.001997115,0.009600969,0.046095802,0.009601279,4
Duwamish/SODO,h1n1pdm,2019_W12,0.007000056,0.001081008,0.00700008,0.045250568,0.007000693,4
Fauntleroy/Seaview,h1n1pdm,2019_W12,0.016630563,0.00334805,0.016630219,0.082496492,0.016630678,5
First Hill,h1n1pdm,2019_W12,0.009761077,0.002110897,0.009760894,0.045078112,0.009761171,4
Fremont,h1n1pdm,2019_W12,0.013793602,0.003103331,0.013793349,0.061232101,0.013793729,5
Georgetown,h1n1pdm,2019_W12,0.013760353,0.002435317,0.013760099,0.077635524,0.013760618,5
Green Lake,h1n1pdm,2019_W12,0.014572599,0.003049689,0.014572308,0.06954177,0.014572706,5
Greenwood/Phinney Ridge,h1n1pdm,2019_W12,0.020680944,0.004689368,0.020680555,0.091092493,0.020681098,5
Haller Lake,h1n1pdm,2019_W12,0.00680717,0.001056662,0.006807,0.043784258,0.006807204,4
High Point,h1n1pdm,2019_W12,0.006155364,0.001070348,0.006155221,0.035346311,0.006155398,4
Highland Park,h1n1pdm,2019_W12,0.001082096,3.45E-05,0.001082246,0.033822474,0.00108271,3
Interbay,h1n1pdm,2019_W12,0.00914017,0.001953119,0.00913999,0.042718396,0.009140235,4
Judkins Park,h1n1pdm,2019_W12,0.013325814,0.002899535,0.013325553,0.061164685,0.013325907,5
Laurelhurst/Sand Point,h1n1pdm,2019_W12,0.010639532,0.002195841,0.010639315,0.051483353,0.010639603,5
Licton Springs,h1n1pdm,2019_W12,0.001637077,9.57E-05,0.001637041,0.027921019,0.001637169,3
Madison Park,h1n1pdm,2019_W12,7.48E-06,1.47E-21,7.48E-06,36842162632,7.48E-06,1
Madrona/Leschi,h1n1pdm,2019_W12,0.014244759,0.00302186,0.014244476,0.067060716,0.014244861,5
Magnolia,h1n1pdm,2019_W12,0.006690864,0.000910353,0.006690959,0.0490827,0.006691725,4
Miller Park,h1n1pdm,2019_W12,0.012741092,0.00260346,0.012740829,0.062270412,0.012741175,5
Montlake/Portage Bay,h1n1pdm,2019_W12,0.015100354,0.003150444,0.015100123,0.072279859,0.01510068,5
Mt. Baker/North Rainier,h1n1pdm,2019_W12,0.015908212,0.00324485,0.015907884,0.0778873,0.015908317,5
NA,h1n1pdm,2019_W12,1.84E-05,4.08E-22,1.84E-05,8.02E+11,1.84E-05,1
North Beach/Blue Ridge,h1n1pdm,2019_W12,0.008041998,0.001539642,0.008041824,0.041947323,0.008042046,4
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W12,0.015193263,0.003309178,0.015193076,0.06966372,0.015193698,5
North Capitol Hill,h1n1pdm,2019_W12,0.015443173,0.002910748,0.015442857,0.081819205,0.015443334,5
North Delridge,h1n1pdm,2019_W12,0.016387472,0.003060898,0.016387204,0.087608942,0.016387852,5
Northgate/Maple Leaf,h1n1pdm,2019_W12,0.014756271,0.003528907,0.01475601,0.061629365,0.014756397,5
Olympic Hills/Victory Heights,h1n1pdm,2019_W12,0.024818218,0.005891671,0.024817771,0.104417948,0.024818414,5
Pioneer Square/International District,h1n1pdm,2019_W12,0.016412949,0.00387709,0.016412652,0.069396576,0.016413079,5
Queen Anne,h1n1pdm,2019_W12,0.017570876,0.004026024,0.017570575,0.076589058,0.017571087,5
Rainier Beach,h1n1pdm,2019_W12,0.016409598,0.003622062,0.016409286,0.074248217,0.016409729,5
Ravenna/Bryant,h1n1pdm,2019_W12,0.012322209,0.002819951,0.012321979,0.053776815,0.012322302,5
Riverview,h1n1pdm,2019_W12,0.011408343,0.00182645,0.011408093,0.071148047,0.011408492,5
Roxhill/Westwood,h1n1pdm,2019_W12,0.007795923,0.001419157,0.007795753,0.042764236,0.007795986,4
Seward Park,h1n1pdm,2019_W12,0.009512993,0.00182156,0.009512823,0.04961096,0.009513161,4
South Beacon Hill/NewHolly,h1n1pdm,2019_W12,0.0077869,0.001429416,0.007786726,0.042359586,0.007786945,4
South Park,h1n1pdm,2019_W12,0.009144594,0.001585913,0.009144414,0.052650356,0.009144744,4
Sunset Hill/Loyal Heights,h1n1pdm,2019_W12,0.021661813,0.004942344,0.02166141,0.094823223,0.021661983,5
